"gaze_0_x","gaze_0_y","gaze_0_z","gaze_1_x","gaze_1_y","gaze_1_z","gaze_angle_x","gaze_angle_y","pose_Tx","pose_Ty","pose_Tz","pose_Rx","pose_Ry","pose_Rz","AU01_r","AU02_r","AU04_r","AU05_r","AU06_r","AU07_r","AU09_r","AU10_r","AU12_r","AU15_r","AU17_r","AU20_r","AU23_r","AU25_r","AU26_r"
-0.269097,-0.130919,-0.954174,-0.405923,-0.106137,-0.907723,-0.348,-0.127,107.6,-48.1,858.4,-0.274,0.426,0.015,0,0,0,0,0,1.98,0,0.52,0,0.11,0.85,0.17,0.05,0.12,0.69
-0.266633,-0.131428,-0.954795,-0.402247,-0.106499,-0.909316,-0.345,-0.127,107.5,-48,857.2,-0.274,0.421,0.014,0,0,0,0,0,1.91,0,0.52,0,0,0.76,0.21,0.03,0.32,0.72
-0.26953,-0.131009,-0.954039,-0.404296,-0.105456,-0.908529,-0.347,-0.126,107.3,-47.9,857,-0.276,0.425,0.013,0,0,0,0,0,1.87,0,0.55,0,0,0.76,0.34,0.01,0.44,0.75
-0.270069,-0.131432,-0.953828,-0.404604,-0.105841,-0.908347,-0.348,-0.127,107.3,-47.9,856.5,-0.277,0.426,0.012,0,0,0,0,0,1.74,0,0.37,0,0,0.76,0.35,0.04,0.55,0.75
-0.266653,-0.132843,-0.954594,-0.402073,-0.10708,-0.909325,-0.344,-0.128,107.4,-47.9,856.5,-0.278,0.421,0.01,0,0,0,0,0,1.8,0,0.43,0,0.03,0.77,0.22,0.11,0.37,0.64
-0.266656,-0.127671,-0.955298,-0.401196,-0.102456,-0.910244,-0.344,-0.123,107.4,-48,857.5,-0.272,0.421,0.01,0,0,0,0,0,1.85,0,0.54,0,0.1,0.79,0.16,0.2,0.2,0.5
-0.266088,-0.126305,-0.955638,-0.400676,-0.1012,-0.910613,-0.343,-0.121,107.5,-48,857.6,-0.27,0.42,0.01,0,0,0,0,0,1.99,0,0.63,0,0.2,0.86,0.1,0.22,0.12,0.57
-0.266831,-0.131166,-0.954776,-0.401746,-0.105487,-0.909655,-0.344,-0.126,107.3,-47.8,856.9,-0.276,0.421,0.01,0,0,0,0,0,1.94,0,0.54,0,0.29,0.67,0.08,0.15,0.12,0.66
-0.26893,-0.134034,-0.953788,-0.405932,-0.108021,-0.907497,-0.348,-0.129,107.4,-47.9,858.1,-0.279,0.426,0.012,0,0,0,0,0,1.86,0,0.41,0,0.3,0.42,0.02,0.07,0.06,0.87
-0.268519,-0.134914,-0.95378,-0.405744,-0.108748,-0.907494,-0.348,-0.13,107.4,-47.9,858.5,-0.28,0.425,0.012,0,0,0,0,0,1.65,0,0.39,0,0.3,0.22,0.02,0.02,0.03,1.05
-0.268523,-0.135213,-0.953736,-0.406007,-0.109051,-0.90734,-0.348,-0.131,107.5,-47.9,858.8,-0.28,0.425,0.012,0,0,0,0,0,1.8,0,0.51,0,0.19,0.46,0,0.14,0.08,0.84
-0.268073,-0.130738,-0.954487,-0.404972,-0.10453,-0.908334,-0.347,-0.126,107.7,-47.9,859.4,-0.273,0.426,0.009,0,0,0,0,0,1.96,0,0.63,0,0.1,0.7,0.02,0.24,0.14,0.58
-0.268112,-0.1306,-0.954494,-0.405145,-0.10445,-0.908266,-0.347,-0.126,107.7,-47.9,859.5,-0.273,0.426,0.009,0,0,0,0,0,2.12,0,0.75,0,0.04,0.95,0.04,0.35,0.21,0.32
-0.268306,-0.130366,-0.954472,-0.405294,-0.104296,-0.908218,-0.347,-0.125,107.7,-47.9,859.5,-0.272,0.426,0.008,0,0,0,0,0,2.02,0,0.71,0,0.03,0.92,0.04,0.28,0.2,0.53
-0.266025,-0.13322,-0.954716,-0.40262,-0.107074,-0.909083,-0.344,-0.128,107.9,-48,859.4,-0.274,0.422,0.009,0,0,0,0,0,2.07,0,0.67,0,0.03,0.82,0.02,0.17,0.27,0.58
-0.267911,-0.135899,-0.953811,-0.406365,-0.110019,-0.907063,-0.348,-0.131,108,-48.1,860.3,-0.278,0.426,0.013,0.01,0,0,0,0,2.12,0,0.63,0,0.01,0.74,0,0.07,0.36,0.66
-0.267638,-0.136682,-0.953776,-0.406237,-0.1107,-0.907038,-0.347,-0.132,108,-48.1,860.8,-0.278,0.425,0.013,0.01,0,0,0,0,2.21,0,0.63,0,0.02,0.74,0.1,0.02,0.3,0.39
-0.266775,-0.129784,-0.95498,-0.404027,-0.104659,-0.90874,-0.345,-0.125,108.1,-48.1,860.6,-0.27,0.424,0.01,0.01,0,0,0,0,2.08,0,0.66,0,0.02,0.7,0.16,0.01,0.17,0.23
-0.267551,-0.133366,-0.954269,-0.405329,-0.108651,-0.907691,-0.347,-0.129,108,-48,860.3,-0.275,0.426,0.012,0,0,0,0,0,1.98,0,0.68,0,0.01,0.7,0.26,0,0.06,0.03
-0.267763,-0.134523,-0.954047,-0.405745,-0.109712,-0.907378,-0.347,-0.13,108,-48,860.1,-0.276,0.426,0.013,0,0,0,0,0,1.95,0,0.62,0,0,0.72,0.16,0.04,0.14,0.21
-0.264963,-0.132737,-0.955079,-0.401011,-0.108008,-0.909684,-0.343,-0.128,107.8,-47.8,857.8,-0.276,0.42,0.011,0,0,0,0,0,1.96,0,0.59,0,0,0.8,0.14,0.1,0.19,0.39
-0.265815,-0.131031,-0.955078,-0.401102,-0.105671,-0.909918,-0.343,-0.126,107.6,-47.5,856.5,-0.275,0.42,0.011,0,0,0,0,0,1.96,0,0.69,0,0,0.86,0.04,0.17,0.14,0.49
-0.267511,-0.12917,-0.954858,-0.401455,-0.104429,-0.909906,-0.344,-0.125,107.3,-47.3,854.4,-0.274,0.422,0.01,0,0,0,0,0,1.94,0,0.86,0,0.01,0.8,0.04,0.2,0.05,0.39
-0.267738,-0.12921,-0.954789,-0.401339,-0.10452,-0.909946,-0.344,-0.125,107.3,-47.2,853.8,-0.275,0.423,0.009,0,0,0,0,0,1.89,0,0.88,0,0.01,0.91,0.03,0.19,0.02,0.35
-0.268764,-0.127785,-0.954692,-0.402836,-0.103068,-0.90945,-0.346,-0.123,107.3,-47.3,854.8,-0.274,0.424,0.01,0,0,0,0,0,2.08,0,0.8,0,0.01,0.89,0.03,0.14,0.02,0.37
-0.268059,-0.127986,-0.954863,-0.403176,-0.10336,-0.909266,-0.346,-0.123,107.4,-47.4,856,-0.275,0.424,0.011,0,0,0,0,0,2.25,0,0.75,0,0,0.91,0.04,0.11,0.02,0.41
-0.267786,-0.127863,-0.954956,-0.402981,-0.103196,-0.909372,-0.345,-0.123,107.5,-47.4,856.2,-0.275,0.424,0.011,0,0,0,0,0,2.36,0,0.65,0,0,0.74,0.03,0.09,0.09,0.51
-0.267653,-0.129188,-0.954815,-0.403962,-0.103544,-0.908897,-0.346,-0.124,107.8,-47.5,858.3,-0.272,0.423,0.012,0,0,0,0,0,2.32,0,0.6,0,0,0.87,0.03,0.11,0.15,0.73
-0.266562,-0.128131,-0.955263,-0.403224,-0.102724,-0.909318,-0.345,-0.123,108,-47.6,859.5,-0.271,0.422,0.011,0,0,0,0,0,2.27,0,0.53,0,0,0.97,0.02,0.12,0.19,0.93
-0.266306,-0.127794,-0.955379,-0.402998,-0.102272,-0.909468,-0.345,-0.123,108,-47.6,860,-0.271,0.421,0.011,0,0,0,0,0,2.57,0,0.61,0,0.02,1.06,0,0.1,0.11,0.96
-0.265952,-0.126425,-0.95566,-0.403501,-0.100697,-0.909421,-0.345,-0.121,107.9,-47.5,859.3,-0.267,0.422,0.01,0,0,0,0,0,2.41,0,0.7,0,0.05,1,0.15,0.08,0.19,0.64
-0.2638,-0.121254,-0.956926,-0.401475,-0.096087,-0.910816,-0.342,-0.116,108.3,-47.7,861.9,-0.261,0.421,0.008,0,0,0,0,0,2.22,0,0.77,0,0.09,0.92,0.27,0.07,0.25,0.43
-0.263404,-0.120024,-0.95719,-0.401064,-0.095341,-0.911075,-0.342,-0.115,108.3,-47.7,862.5,-0.26,0.421,0.007,0,0,0,0,0,1.98,0,0.82,0,0.08,0.94,0.27,0.12,0.38,0.44
-0.26511,-0.122108,-0.956455,-0.402665,-0.096887,-0.910206,-0.344,-0.117,108.1,-47.4,859.7,-0.261,0.422,0.008,0,0,0,0,0,2.09,0,0.71,0,0.06,0.93,0.17,0.16,0.34,0.68
-0.265868,-0.124139,-0.955983,-0.404088,-0.098806,-0.909368,-0.345,-0.119,107.8,-47.4,858.9,-0.264,0.422,0.01,0,0,0,0,0,2.2,0,0.61,0,0.06,0.89,0.09,0.18,0.45,0.77
-0.264345,-0.124508,-0.956357,-0.401598,-0.099414,-0.910404,-0.343,-0.119,107.7,-47.3,857.4,-0.265,0.419,0.009,0,0,0,0,0,2.14,0,0.5,0,0.11,0.8,0.15,0.19,0.52,0.69
-0.264416,-0.124144,-0.956385,-0.401373,-0.099023,-0.910546,-0.343,-0.119,107.6,-47.3,856.9,-0.265,0.419,0.009,0,0,0,0,0,2.14,0,0.42,0,0.09,0.73,0.15,0.18,0.5,0.78
-0.263744,-0.122218,-0.956819,-0.402473,-0.09758,-0.910216,-0.343,-0.117,107.6,-47.2,857.7,-0.261,0.42,0.011,0,0,0,0,0,2.14,0,0.43,0,0.16,0.76,0.11,0.13,0.38,0.6
-0.265927,-0.119785,-0.956522,-0.404236,-0.094065,-0.909805,-0.345,-0.114,107.9,-47.3,860.5,-0.264,0.422,0.01,0,0,0,0,0,2.1,0,0.42,0,0.25,0.78,0.05,0.06,0.26,0.55
-0.266178,-0.121016,-0.956297,-0.404773,-0.095271,-0.909441,-0.345,-0.115,108,-47.3,861,-0.265,0.424,0.009,0,0,0,0,0,2.05,0,0.49,0,0.33,0.82,0.06,0,0.25,0.52
-0.269083,-0.107843,-0.95706,-0.406689,-0.081498,-0.909924,-0.347,-0.101,108.8,-47.1,866.9,-0.268,0.423,0.011,0,0,0,0,0,2.03,0,0.51,0,0.27,0.86,0.12,0,0.21,0.79
-0.269223,-0.106592,-0.957161,-0.407006,-0.080536,-0.909868,-0.347,-0.1,108.8,-47.2,867,-0.267,0.423,0.011,0,0,0,0,0,2.07,0,0.56,0,0.18,0.91,0.17,0,0.2,0.98
-0.269242,-0.106794,-0.957133,-0.407064,-0.080634,-0.909833,-0.348,-0.1,108.8,-47.2,867,-0.267,0.423,0.011,0,0,0.02,0,0,2.09,0,0.53,0,0.11,0.96,0.15,0,0.14,0.88
-0.267958,-0.10496,-0.957696,-0.406083,-0.077856,-0.910514,-0.346,-0.098,109.1,-47.1,870,-0.268,0.42,0.011,0,0,0.02,0,0,2.12,0,0.64,0,0.1,0.94,0.18,0.05,0.11,0.71
-0.268165,-0.103535,-0.957793,-0.404943,-0.078128,-0.910998,-0.346,-0.097,108.6,-47,864.6,-0.265,0.421,0.011,0,0,0.05,0,0,2.37,0,0.67,0,0.05,0.94,0.22,0.05,0.11,0.47
-0.268715,-0.105855,-0.957385,-0.407023,-0.081138,-0.909807,-0.347,-0.1,108.2,-47,861.7,-0.26,0.424,0.012,0,0,0.07,0,0,2.63,0,0.79,0,0.04,0.86,0.26,0.05,0.18,0.27
-0.268867,-0.105676,-0.957363,-0.407157,-0.080927,-0.909766,-0.347,-0.1,108.2,-47,861.6,-0.26,0.424,0.014,0,0,0.07,0,0,2.72,0,0.7,0,0.12,0.74,0.3,0.01,0.26,0.33
-0.266258,-0.107741,-0.957861,-0.40397,-0.082691,-0.911027,-0.344,-0.102,108.2,-47.1,861.3,-0.257,0.421,0.009,0,0,0.03,0,0,2.59,0,0.56,0,0.12,0.69,0.21,0.02,0.2,0.51
-0.266823,-0.114865,-0.956876,-0.401914,-0.08951,-0.911292,-0.344,-0.109,107.9,-47.1,859.1,-0.265,0.421,0.009,0,0,0,0,0,2.45,0,0.37,0,0.12,0.67,0.12,0.06,0.11,0.8
-0.267177,-0.115534,-0.956697,-0.402122,-0.090239,-0.911128,-0.344,-0.11,107.9,-47,858.6,-0.266,0.421,0.009,0,0,0,0,0,2.39,0,0.37,0,0,0.79,0,0.11,0,0.75
-0.269493,-0.116445,-0.955936,-0.404848,-0.090929,-0.909852,-0.347,-0.111,107.9,-47.1,859.7,-0.265,0.426,0.007,0,0,0,0,0,2.34,0,0.56,0,0,0.7,0.05,0.09,0,0.62
-0.270365,-0.105991,-0.956906,-0.406187,-0.08028,-0.910257,-0.348,-0.099,108,-46.9,860.3,-0.263,0.426,0.007,0,0,0,0,0,2.33,0,0.76,0,0,0.6,0.07,0.05,0,0.46
-0.270763,-0.106691,-0.956715,-0.406336,-0.080945,-0.910131,-0.348,-0.1,107.9,-46.8,859.3,-0.265,0.427,0.007,0,0,0,0,0,2.32,0,0.9,0,0.2,0.74,0.15,0,0.05,0.51
-0.270708,-0.105172,-0.956899,-0.40482,-0.078247,-0.911042,-0.347,-0.098,108.4,-46.8,862.5,-0.272,0.423,0.007,0,0,0,0,0,2.41,0,0.93,0,0.28,0.78,0.34,0.06,0.09,0.59
-0.272532,-0.107705,-0.956099,-0.406269,-0.081916,-0.910074,-0.349,-0.101,108,-46.8,859.4,-0.271,0.427,0.011,0,0,0,0,0,2.47,0,0.89,0,0.28,0.92,0.32,0.09,0.09,0.54
-0.270692,-0.113925,-0.955901,-0.406751,-0.088343,-0.909257,-0.348,-0.108,107.9,-46.9,859.6,-0.269,0.427,0.011,0,0,0,0,0,2.57,0,0.74,0,0.08,0.82,0.24,0.11,0.04,0.43
-0.270634,-0.113514,-0.955966,-0.40692,-0.08801,-0.909214,-0.348,-0.108,108,-47,860.2,-0.269,0.427,0.011,0,0,0,0,0,2.54,0,0.72,0,0.08,0.94,0,0.12,0,0.3
-0.26917,-0.114042,-0.956317,-0.404086,-0.089233,-0.910358,-0.346,-0.108,107.8,-47,857.8,-0.267,0.424,0.008,0,0,0,0,0,2.57,0,0.86,0,0.19,0.82,0,0.1,0,0.38
-0.268741,-0.114572,-0.956374,-0.40298,-0.088855,-0.910885,-0.345,-0.109,107.7,-47,857.7,-0.264,0.423,0.008,0,0,0,0,0,2.64,0,1.03,0,0.31,0.67,0,0.11,0.01,0.53
-0.268459,-0.113193,-0.956617,-0.402508,-0.087556,-0.91122,-0.345,-0.107,107.6,-47,857.6,-0.263,0.422,0.008,0,0,0,0,0,2.49,0,1.04,0,0.37,0.74,0.02,0.2,0.03,0.59
-0.266972,-0.115176,-0.956797,-0.399106,-0.089417,-0.912535,-0.342,-0.109,107.4,-46.8,855.2,-0.266,0.419,0.007,0,0,0,0,0,2.27,0,1.01,0,0.25,0.77,0.02,0.18,0.16,0.65
-0.269847,-0.120106,-0.955383,-0.404628,-0.094974,-0.909536,-0.347,-0.115,107.2,-46.8,855.2,-0.27,0.426,0.011,0,0,0,0,0,2.08,0,0.98,0,0.13,0.82,0.07,0.18,0.28,0.68
-0.269807,-0.121771,-0.955184,-0.405132,-0.096491,-0.909152,-0.347,-0.117,107.3,-46.8,855.5,-0.271,0.426,0.011,0,0,0,0,0,2.17,0,0.81,0,0.06,0.54,0.05,0.09,0.28,0.84
-0.269235,-0.121701,-0.955354,-0.40479,-0.096196,-0.909336,-0.347,-0.116,107.3,-46.9,856.1,-0.27,0.425,0.009,0,0,0,0,0,2.38,0,0.68,0,0.14,0.6,0.05,0.13,0.16,0.96
-0.266812,-0.122607,-0.955918,-0.40387,-0.096673,-0.909694,-0.345,-0.117,107.4,-47.1,857.4,-0.269,0.422,0.007,0,0,0,0,0,2.56,0,0.49,0,0.14,0.65,0.2,0.17,0.03,1.04
-0.266372,-0.119886,-0.956385,-0.402468,-0.093939,-0.910601,-0.344,-0.114,107.3,-46.9,856.1,-0.265,0.421,0.004,0,0,0,0,0,2.69,0,0.5,0,0.08,0.86,0.41,0.18,0,1.06
-0.266457,-0.119571,-0.956401,-0.402354,-0.09375,-0.910671,-0.344,-0.114,107.3,-46.9,855.8,-0.265,0.421,0.004,0,0,0,0,0,2.44,0,0.45,0,0,0.95,0.41,0.25,0,1.17
-0.266052,-0.12326,-0.956046,-0.401894,-0.09702,-0.910532,-0.344,-0.117,107.6,-47.1,858.8,-0.268,0.422,0.006,0,0,0,0,0,2.19,0,0.45,0,0,1.08,0.21,0.31,0,1.34
-0.265781,-0.123097,-0.956142,-0.401887,-0.096984,-0.910539,-0.343,-0.117,107.7,-47.1,859.6,-0.268,0.422,0.005,0,0,0,0,0,1.95,0,0.47,0,0.01,1.2,0,0.36,0,1.49
-0.265829,-0.122655,-0.956185,-0.401981,-0.096493,-0.910549,-0.344,-0.117,107.7,-47.1,859.7,-0.267,0.422,0.005,0,0,0,0,0,2.01,0,0.67,0,0.01,1.05,0,0.3,0,1.45
-0.267243,-0.119431,-0.956199,-0.402643,-0.094349,-0.910482,-0.345,-0.114,107.5,-47.1,858.2,-0.264,0.424,0.006,0,0,0,0,0,2.11,0,0.89,0,0.14,0.95,0.02,0.3,0.01,1.18
-0.268564,-0.117691,-0.956045,-0.404124,-0.092614,-0.910003,-0.346,-0.112,107.4,-47,856.9,-0.264,0.426,0.009,0,0,0,0,0,2.08,0,1.14,0,0.28,0.87,0.02,0.33,0.15,0.96
-0.268978,-0.117669,-0.955931,-0.404059,-0.092536,-0.91004,-0.346,-0.112,107.2,-46.9,855.7,-0.264,0.426,0.009,0,0,0,0,0,2.19,0,0.93,0,0.28,0.87,0.03,0.37,0.15,0.98
-0.266002,-0.119755,-0.956505,-0.401016,-0.094434,-0.911191,-0.343,-0.114,107.4,-47,857.6,-0.265,0.421,0.009,0,0,0,0,0,2.26,0,0.87,0,0.21,0.91,0.02,0.35,0.23,1
-0.269403,-0.112515,-0.956432,-0.404202,-0.087136,-0.91051,-0.346,-0.107,107.6,-46.9,859,-0.264,0.424,0.008,0,0,0,0,0,2.47,0,0.81,0,0.13,0.92,0.05,0.3,0.18,0.98
-0.269645,-0.11274,-0.956337,-0.404184,-0.087267,-0.910505,-0.346,-0.107,107.5,-46.9,858.7,-0.264,0.424,0.008,0,0,0,0,0,2.41,0,0.8,0,0.13,1.11,0.04,0.29,0.3,0.67
-0.270017,-0.100879,-0.957556,-0.403453,-0.073218,-0.912066,-0.346,-0.093,107.9,-46.6,862.4,-0.266,0.419,0.005,0,0,0,0,0,2.42,0,0.67,0,0.1,1.01,0.04,0.28,0.31,0.68
-0.270677,-0.101371,-0.957318,-0.402988,-0.074677,-0.912153,-0.346,-0.094,107.5,-46.4,859,-0.269,0.42,0.006,0,0,0,0,0,2.47,0,0.73,0,0.11,0.97,0.04,0.34,0.23,0.71
-0.266304,-0.103232,-0.958345,-0.400849,-0.077536,-0.912857,-0.342,-0.096,107.4,-46.6,858.7,-0.263,0.417,0.004,0,0,0,0,0,2.59,0,1,0,0.19,0.89,0.07,0.42,0.13,0.81
-0.266226,-0.103362,-0.958353,-0.401122,-0.07762,-0.91273,-0.343,-0.096,107.5,-46.7,859.6,-0.263,0.417,0.004,0,0,0,0,0,2.7,0,1.14,0,0.27,0.95,0.05,0.42,0.12,0.87
-0.26761,-0.109002,-0.957342,-0.400864,-0.084251,-0.912256,-0.343,-0.103,107,-46.5,856.9,-0.264,0.422,0.003,0,0,0,0,0,2.7,0,0.99,0,0.26,1,0.03,0.34,0.26,0.97
-0.267272,-0.113855,-0.956871,-0.401124,-0.088007,-0.911786,-0.344,-0.108,107,-46.7,857.8,-0.265,0.422,0.001,0,0,0,0,0,2.72,0,0.81,0,0.27,1.07,0,0.26,0.38,1.06
-0.267384,-0.113834,-0.956842,-0.401746,-0.088134,-0.9115,-0.344,-0.108,107.1,-46.8,858.6,-0.265,0.423,0,0,0,0,0,0,2.66,0,0.83,0,0.15,0.98,0,0.26,0.35,1.06
-0.265067,-0.111749,-0.957733,-0.399121,-0.086443,-0.912814,-0.341,-0.106,107.1,-46.7,857.2,-0.262,0.419,0.001,0,0,0,0,0,2.46,0,0.81,0,0.09,1.01,0,0.28,0.21,0.97
-0.26584,-0.113351,-0.95733,-0.398917,-0.08813,-0.912742,-0.342,-0.107,106.8,-46.6,855.5,-0.263,0.418,0.003,0,0,0,0,0,2.27,0,0.87,0,0,0.99,0,0.31,0.08,0.86
-0.265493,-0.113943,-0.957356,-0.3988,-0.088812,-0.912727,-0.341,-0.108,106.8,-46.6,855.5,-0.263,0.417,0.005,0,0,0,0,0,2.16,0,0.69,0,0,1.07,0,0.32,0.12,0.88
-0.267008,-0.115614,-0.956734,-0.401276,-0.090331,-0.911492,-0.344,-0.11,106.5,-46.4,854,-0.262,0.42,0.006,0,0,0,0,0,2.28,0,0.74,0,0.01,0.87,0.05,0.35,0.18,0.82
-0.265235,-0.116164,-0.95716,-0.400183,-0.090653,-0.911941,-0.342,-0.11,106.6,-46.4,854.7,-0.26,0.418,0.004,0,0,0,0,0,2.42,0,0.77,0,0.11,0.76,0.11,0.35,0.26,0.88
-0.265291,-0.115261,-0.957254,-0.40056,-0.089726,-0.911867,-0.342,-0.109,106.6,-46.5,856.1,-0.259,0.42,0.001,0,0,0,0,0,2.5,0,0.91,0,0.18,0.73,0.12,0.34,0.21,0.86
-0.265363,-0.114847,-0.957284,-0.40067,-0.089368,-0.911854,-0.342,-0.109,106.6,-46.6,856.4,-0.259,0.421,0,0,0,0,0,0,2.53,0,0.86,0,0.21,0.95,0.29,0.34,0.15,0.93
-0.267257,-0.110104,-0.957314,-0.401803,-0.085255,-0.911749,-0.344,-0.104,106.3,-46.4,854.4,-0.253,0.423,-0.001,0,0,0,0,0,2.34,0,0.73,0,0.1,0.84,0.29,0.33,0.07,0.86
-0.268753,-0.108304,-0.957101,-0.401974,-0.083006,-0.911881,-0.345,-0.102,106.2,-46.3,853.5,-0.251,0.425,-0.002,0,0,0,0,0,2.2,0,0.6,0,0.03,0.72,0.34,0.34,0,0.79
-0.268678,-0.108705,-0.957076,-0.401643,-0.083494,-0.911982,-0.344,-0.102,106.1,-46.2,853,-0.251,0.424,-0.003,0,0,0,0,0,2.2,0,0.62,0,0,0.7,0.28,0.35,0,0.69
-0.269159,-0.111545,-0.956614,-0.403192,-0.085893,-0.911076,-0.346,-0.105,106.2,-46.2,854.2,-0.253,0.426,0,0,0,0,0,0,2.43,0,0.74,0,0,0.94,0.35,0.4,0,0.62
-0.268562,-0.111431,-0.956796,-0.402478,-0.085635,-0.911415,-0.345,-0.105,106.2,-46.3,854.4,-0.252,0.425,0.001,0,0,0,0,0,2.68,0,0.85,0,0,1.18,0.41,0.44,0,0.56
-0.268279,-0.111217,-0.9569,-0.402375,-0.085538,-0.91147,-0.345,-0.105,106.2,-46.3,854.6,-0.252,0.424,0.001,0,0,0,0,0,2.61,0,0.95,0,0.07,1.06,0.32,0.41,0,0.59
-0.268498,-0.110335,-0.95694,-0.403146,-0.084762,-0.911202,-0.345,-0.104,106.1,-46.1,853.7,-0.251,0.426,-0.001,0,0,0,0,0,2.48,0,0.99,0,0.2,0.93,0.3,0.35,0.1,0.79
-0.268105,-0.107303,-0.957395,-0.402181,-0.082285,-0.911855,-0.344,-0.101,106.2,-46.1,853.8,-0.25,0.425,-0.003,0,0,0,0,0,2.26,0,1.01,0,0.2,0.88,0.18,0.31,0.1,0.9
-0.268631,-0.108725,-0.957087,-0.402191,-0.083843,-0.911709,-0.345,-0.103,106.1,-46,852.4,-0.251,0.425,-0.002,0,0,0,0,0,2.2,0,0.97,0,0.13,0.97,0.12,0.31,0.1,0.93
-0.268764,-0.109271,-0.956988,-0.40208,-0.084341,-0.911712,-0.345,-0.103,106,-46,852,-0.252,0.425,-0.002,0,0,0,0,0,2.18,0,0.8,0,0,0.99,0,0.36,0,0.83
-0.266834,-0.108343,-0.957633,-0.399667,-0.082832,-0.91291,-0.342,-0.102,106.1,-46,852,-0.25,0.421,-0.005,0,0,0,0,0,2.31,0,0.87,0,0,1,0,0.37,0,0.88
-0.269369,-0.106321,-0.95715,-0.4,-0.082118,-0.912829,-0.344,-0.1,105.7,-45.7,848.7,-0.25,0.425,-0.005,0,0,0,0,0,2.42,0,0.91,0,0,1.02,0,0.37,0,0.98
-0.269485,-0.106658,-0.95708,-0.399781,-0.082371,-0.912902,-0.344,-0.101,105.6,-45.7,848.3,-0.25,0.425,-0.005,0,0,0,0,0,2.43,0,1.05,0,0.1,1.15,0,0.35,0,1
-0.26922,-0.105719,-0.957259,-0.400561,-0.081558,-0.912633,-0.344,-0.1,105.6,-45.6,848.6,-0.249,0.426,-0.005,0,0,0,0,0,2.36,0,0.98,0,0.12,1.13,0,0.38,0,0.91
-0.268644,-0.104443,-0.95756,-0.401691,-0.080263,-0.912251,-0.344,-0.098,105.7,-45.7,850.7,-0.247,0.426,-0.004,0,0,0,0,0,2.29,0,0.92,0,0.14,1.19,0.01,0.35,0,0.9
-0.268087,-0.103211,-0.95785,-0.400062,-0.078595,-0.913112,-0.343,-0.097,105.7,-45.7,850.3,-0.245,0.425,-0.005,0,0,0,0,0,2.29,0,0.96,0,0.06,1.21,0.02,0.33,0,1.04
-0.268146,-0.103375,-0.957816,-0.399921,-0.078759,-0.91316,-0.343,-0.097,105.6,-45.6,850.1,-0.245,0.425,-0.005,0,0,0,0,0,2.2,0,0.92,0,0.04,1.21,0.13,0.32,0,1.17
-0.269236,-0.107775,-0.957025,-0.400999,-0.082432,-0.912362,-0.344,-0.101,105.7,-45.6,850.7,-0.25,0.425,-0.005,0,0,0,0,0,2.34,0,0.89,0,0.02,1.02,0.12,0.34,0.01,0.98
-0.270229,-0.105309,-0.957019,-0.403743,-0.081178,-0.911264,-0.346,-0.099,105.8,-45.6,850.6,-0.246,0.43,-0.006,0,0,0,0,0,2.54,0,0.84,0,0,0.82,0.11,0.36,0.01,0.78
-0.27039,-0.105353,-0.956969,-0.403951,-0.081289,-0.911162,-0.346,-0.1,105.8,-45.6,850.6,-0.246,0.43,-0.006,0,0,0,0,0,2.62,0,0.81,0,0,0.89,0,0.34,0.01,0.83
-0.269658,-0.106572,-0.957041,-0.402672,-0.081438,-0.911715,-0.345,-0.1,105.7,-45.5,849.5,-0.248,0.427,-0.004,0,0,0,0,0,2.57,0,0.79,0,0,0.89,0.04,0.34,0.13,1
-0.269403,-0.106819,-0.957085,-0.402112,-0.081564,-0.91195,-0.345,-0.1,105.7,-45.3,848.9,-0.248,0.427,-0.005,0,0,0,0,0,2.48,0,0.77,0,0,0.88,0.07,0.33,0.25,1.15
-0.269412,-0.107235,-0.957036,-0.402016,-0.081953,-0.911958,-0.345,-0.101,105.7,-45.3,848.8,-0.249,0.427,-0.005,0,0,0,0,0,2.52,0,0.7,0,0.06,0.71,0.15,0.38,0.25,1.06
-0.268408,-0.104239,-0.957649,-0.401408,-0.079488,-0.912444,-0.344,-0.098,105.9,-45.5,850.2,-0.244,0.426,-0.007,0,0,0,0,0,2.38,0,0.6,0,0.06,0.64,0.12,0.4,0.12,1.1
-0.267644,-0.107073,-0.95755,-0.399761,-0.081698,-0.912971,-0.343,-0.101,106,-45.5,850.7,-0.247,0.424,-0.007,0,0,0,0,0,2.37,0,0.63,0,0.13,0.76,0.18,0.41,0.07,1.15
-0.268928,-0.108879,-0.956987,-0.401725,-0.084582,-0.911846,-0.345,-0.103,105.7,-45.5,850.2,-0.25,0.426,-0.004,0,0,0,0,0,2.39,0,0.71,0,0.13,0.9,0.19,0.38,0.14,1.2
-0.268906,-0.109294,-0.956945,-0.401493,-0.084982,-0.911911,-0.344,-0.104,105.7,-45.4,850,-0.251,0.426,-0.004,0,0,0,0,0,2.5,0,0.79,0,0.13,0.96,0.17,0.34,0.14,1.08
-0.267817,-0.107755,-0.957425,-0.400059,-0.082667,-0.912754,-0.343,-0.101,105.6,-45.4,849.2,-0.249,0.424,-0.007,0,0,0,0,0,2.62,0,0.73,0,0.09,0.85,0.09,0.32,0.08,1
