Frame,EAR,State
,0.243619836,Open
,0.23912237,Open
,0.255461618,Open
,0.242651513,Open
,0.23881544,Open
,0.25408719,Open
,0.251064549,Open
,0.254146473,Open
,0.257693964,Open
,0.250660198,Open
,0.235058646,Open
,0.265748397,Open
,0.250121683,Open
,0.254146473,Open
,0.255005035,Open
,0.258674457,Open
,0.269838,Open
,0.26556401,Open
,0.265495395,Open
,0.278931764,Open
,0.274833225,Open
,0.278515892,Open
,0.262936812,Open
,0.278014371,Open
,0.26610503,Open
,0.27380872,Open
,0.270205682,Open
,0.278446856,Open
,0.281806285,Open
,0.285642209,Open
,0.263635145,Open
,0.250863929,Open
,0.279180462,Open
,0.265485018,Open
,0.278734734,Open
,0.27379077,Open
,0.285405819,Open
,0.281509092,Open
,0.287400024,Open
,0.294338189,Open
,0.294720759,Open
,0.286294724,Open
,0.275113593,Open
,0.286807481,Open
,0.302704269,Open
,0.293588725,Open
,0.290322075,Open
,0.294711794,Open
,0.286258444,Open
,0.286342301,Open
,0.299197501,Open
,0.290656645,Open
,0.289846165,Open
,0.297743539,Open
,0.297367405,Open
,0.266906484,Open
,0.274710623,Open
,0.286088851,Open
,0.283028269,Open
,0.288737316,Open
,0.269979407,Open
,0.299126139,Open
,0.290882625,Open
,0.286074977,Open
,0.274291807,Open
,0.270290196,Open
,0.29008691,Open
,0.282703099,Open
,0.282703099,Open
,0.274059373,Open
,0.297367405,Open
,0.297297811,Open
,0.297117607,Open
,0.286966432,Open
,0.276883846,Open
,0.291803666,Open
,0.294331864,Open
,0.294344625,Open
,0.287410668,Open
,0.283782693,Open
,0.297952559,Open
,0.296975967,Open
,0.281392827,Open
,0.293038157,Open
,0.294720759,Open
,0.294181216,Open
,0.29516569,Open
,0.281838555,Open
,0.303040287,Open
,0.270549628,Open
,0.287172937,Open
,0.286966432,Open
,0.282284283,Open
,0.287121517,Open
,0.306923425,Open
,0.306391278,Open
,0.299060879,Open
,0.311678271,Open
,0.281771869,Open
,0.324020995,Open
,0.291503162,Open
,0.310947271,Open
,0.323367581,Open
,0.29516569,Open
,0.291371812,Open
,0.294720759,Open
,0.302258541,Open
,0.278446856,Open
,0.296129604,Open
,0.318481976,Open
,0.305767818,Open
,0.286248125,Open
,0.322596851,Open
,0.30274899,Open
,0.322530218,Open
,0.337951687,Open
,0.358963385,Open
,0.358482161,Open
,0.354359174,Open
,0.34385415,Open
,0.345189588,Open
,0.341085205,Open
,0.344523093,Open
,0.204981512,Blink
,0.058025308,Blink
,0.059103727,Blink
,0.038819427,Open
,0.037275391,Open
,0.038569771,Open
,0.099620424,Open
,0.175248963,Open
,0.254803154,Open
,0.275898722,Open
,0.300674021,Open
,0.29483808,Open
,0.289657249,Open
,0.307287022,Open
,0.323010419,Open
,0.323010419,Open
,0.316427355,Open
,0.313937551,Open
,0.331832742,Open
,0.347772856,Open
,0.347772856,Open
,0.338492395,Open
,0.333158815,Open
,0.342370761,Open
,0.357933763,Open
,0.357933763,Open
,0.350112235,Open
,0.357968882,Open
,0.34701358,Open
,0.360752576,Open
,0.345933991,Open
,0.34424227,Open
,0.366384251,Open
,0.34994158,Open
,0.335420681,Open
,0.347663948,Open
,0.345933991,Open
,0.344173709,Open
,0.346332887,Open
,0.350862335,Open
,0.347109896,Open
,0.363609862,Open
,0.347772856,Open
,0.355292735,Open
,0.355292735,Open
,0.351076963,Open
,0.357560944,Open
,0.367700247,Open
,0.366631754,Open
,0.382233007,Open
,0.381411197,Open
,0.387551201,Open
,0.380437037,Open
,0.39680878,Open
,0.39680878,Open
,0.367954853,Open
,0.372312016,Open
,0.351807348,Open
,0.382232052,Open
,0.365635422,Open
,0.365162389,Open
,0.378392065,Open
,0.348248905,Open
,0.334119998,Open
,0.266012562,Open
,0.271444893,Open
,0.25532291,Open
,0.259124873,Open
,0.285848996,Open
,0.253935369,Open
,0.26263151,Open
,0.246935975,Open
,0.270180027,Open
,0.258684482,Open
,0.26654673,Open
,0.27001166,Open
,0.257987965,Open
,0.255378306,Open
,0.254892154,Open
,0.252068184,Open
,0.263215753,Open
,0.266645113,Open
,0.258684482,Open
,0.251566367,Open
,0.263397461,Open
,0.250255714,Open
,0.2504221,Open
,0.25587722,Open
,0.265497878,Open
,0.254573341,Open
,0.254142218,Open
,0.237949407,Open
,0.242946253,Open
,0.258236412,Open
,0.254198177,Open
,0.261979084,Open
,0.278266006,Open
,0.25036417,Open
,0.250850322,Open
,0.246896951,Open
,0.26245066,Open
,0.278053551,Open
,0.258933987,Open
,0.273822297,Open
,0.27852646,Open
,0.274999239,Open
,0.270803347,Open
,0.275501056,Open
,0.278613528,Open
,0.278378397,Open
,0.278378397,Open
,0.265777517,Open
,0.282344586,Open
,0.29635669,Open
,0.242612661,Open
,0.067732366,Blink
,0.04932921,Blink
,0.04412882,Blink
,0.055712478,Open
,0.103465565,Open
,0.154853115,Open
,0.201426025,Open
,0.23047814,Open
,0.24662794,Open
,0.254375637,Open
,0.282026315,Open
,0.292250092,Open
,0.294313373,Open
,0.286767636,Open
,0.289517707,Open
,0.281882387,Open
,0.269989539,Open
,0.275106204,Open
,0.288321165,Open
,0.286200475,Open
,0.297367405,Open
,0.294275031,Open
,0.281908149,Open
,0.274355115,Open
,0.294270714,Open
,0.314741112,Open
,0.284840249,Open
,0.313932546,Open
,0.298794061,Open
,0.290524995,Open
,0.303329618,Open
,0.289100006,Open
,0.290110263,Open
,0.299557993,Open
,0.290524995,Open
,0.298794061,Open
,0.311269365,Open
,0.289894001,Open
,0.311598684,Open
,0.301819581,Open
,0.290119328,Open
,0.290223319,Open
,0.311269365,Open
,0.294316503,Open
,0.318312164,Open
,0.314347256,Open
,0.307063126,Open
,0.307422597,Open
,0.297500658,Open
,0.304559159,Open
,0.296576368,Open
,0.307869966,Open
,0.28994864,Open
,0.320122084,Open
,0.309688248,Open
,0.309292496,Open
,0.30956391,Open
,0.304158806,Open
,0.304158806,Open
,0.314730312,Open
,0.312966249,Open
,0.344681845,Open
,0.306923425,Open
,0.301194735,Open
,0.317679199,Open
,0.317664503,Open
,0.317700835,Open
,0.317664182,Open
,0.325842672,Open
,0.323115555,Open
,0.323618981,Open
,0.314918408,Open
,0.289859428,Open
,0.289752175,Open
,0.302361641,Open
,0.307214621,Open
,0.293690908,Open
,0.285848996,Open
,0.294329266,Open
,0.294122762,Open
,0.298840849,Open
,0.258707198,Open
,0.291131587,Open
,0.307214621,Open
,0.294568489,Open
,0.307080982,Open
,0.299103758,Open
,0.243043846,Open
,0.116112388,Blink
,0.074403511,Blink
,0.087021896,Blink
,0.080238817,Open
,0.063950563,Open
,0.104930741,Open
,0.150751516,Open
,0.179383579,Open
,0.224405139,Open
,0.251064549,Open
,0.243611582,Open
,0.259086607,Open
,0.259466999,Open
,0.25968916,Open
,0.255677942,Open
,0.255677942,Open
,0.274710623,Open
,0.30702859,Open
,0.298782298,Open
,0.318495185,Open
,0.33995876,Open
,0.336484869,Open
,0.334800943,Open
,0.326580531,Open
,0.316894889,Open
,0.324679786,Open
,0.337858923,Open
,0.346548991,Open
,0.341265125,Open
,0.34221203,Open
,0.355006054,Open
,0.346751512,Open
,0.349152889,Open
,0.342067914,Open
,0.341286723,Open
,0.35332727,Open
,0.341265125,Open
,0.34177217,Open
,0.346172261,Open
,0.355979053,Open
,0.370197254,Open
,0.358551769,Open
,0.359496255,Open
,0.349875187,Open
,0.350484652,Open
,0.34221203,Open
,0.370593352,Open
,0.371985585,Open
,0.370165548,Open
,0.369872748,Open
,0.377718854,Open
,0.362687548,Open
,0.378947822,Open
,0.367953504,Open
,0.364736637,Open
,0.395746276,Open
,0.36275515,Open
,0.358046522,Open
,0.357629153,Open
,0.38910107,Open
,0.348788775,Open
,0.37289555,Open
,0.376755863,Open
,0.355473182,Open
,0.376755863,Open
,0.377284548,Open
,0.35251155,Open
,0.341215366,Open
,0.365708795,Open
,0.372647863,Open
,0.350258612,Open
,0.344736091,Open
,0.35277095,Open
,0.361469218,Open
,0.355575601,Open
,0.339008236,Open
,0.35756418,Open
,0.334608145,Open
,0.325675559,Open
,0.354653218,Open
,0.330888828,Open
,0.34637538,Open
,0.346751512,Open
,0.328487889,Open
,0.339008236,Open
,0.339008236,Open
,0.339406797,Open
,0.34221203,Open
,0.347737869,Open
,0.333418835,Open
,0.326493428,Open
,0.333817395,Open
,0.318064534,Open
,0.344082987,Open
,0.337872067,Open
,0.325426266,Open
,0.333604756,Open
,0.317900632,Open
,0.309637165,Open
,0.30233531,Open
,0.317312883,Open
,0.325287607,Open
,0.314249976,Open
,0.326104534,Open
,0.312678362,Open
,0.318080588,Open
,0.323552776,Open
,0.305162965,Open
,0.294286782,Open
,0.311276257,Open
,0.318561172,Open
,0.323137376,Open
,0.315156644,Open
,0.315224068,Open
,0.181818182,Blink
,0.072942462,Blink
,0.057306288,Blink
,0.05993392,Open
,0.06527371,Open
,0.065945246,Open
,0.067936016,Open
,0.064080527,Open
,0.047984238,Open
,0.035414386,Open
,0.014330048,Open
,0.06246337,Open
,0.143969286,Open
,0.184649732,Open
,0.210182766,Open
,0.258230769,Open
,0.250978751,Open
,0.267007695,Open
,0.27070365,Open
,0.281999742,Open
,0.287471339,Open
,0.290605299,Open
,0.285636716,Open
,0.289220758,Open
,0.292339805,Open
,0.306117159,Open
,0.293042028,Open
,0.286012011,Open
,0.294530043,Open
,0.300437565,Open
,0.279407715,Open
,0.294245062,Open
,0.269532013,Open
,0.280717221,Open
,0.273369636,Open
,0.291397038,Open
,0.297838792,Open
,0.273869499,Open
,0.285447803,Open
,0.285566283,Open
,0.291175905,Open
,0.311301568,Open
,0.313378886,Open
,0.310190423,Open
,0.310636845,Open
,0.310769221,Open
,0.3095896,Open
,0.317380003,Open
,0.336519276,Open
,0.318401359,Open
,0.31600702,Open
,0.30336828,Open
,0.299956687,Open
,0.3095896,Open
,0.3095896,Open
,0.324296923,Open
,0.3095896,Open
,0.317398288,Open
,0.313607907,Open
,0.327244344,Open
,0.325578155,Open
,0.31851027,Open
,0.317787751,Open
,0.320125585,Open
,0.304006384,Open
,0.308489909,Open
,0.30540935,Open
,0.324217954,Open
,0.322544262,Open
,0.304180974,Open
,0.323828491,Open
,0.326060044,Open
,0.30282498,Open
,0.313601484,Open
,0.315809543,Open
,0.321600224,Open
,0.317273906,Open
,0.307534964,Open
,0.301138315,Open
,0.330499333,Open
,0.320455406,Open
,0.337330949,Open
,0.341848995,Open
,0.348108569,Open
,0.338812015,Open
,0.368416842,Open
,0.34670855,Open
,0.347323379,Open
,0.345439898,Open
,0.34536161,Open
,0.340535728,Open
,0.191368227,Blink
,0.051340607,Blink
,0.06044962,Blink
,0.04461538,Open
,0.032812801,Open
,0.049512393,Open
,0.092082487,Open
,0.153424406,Open
,0.207629216,Open
,0.254489775,Open
,0.278899324,Open
,0.259198378,Open
,0.290463115,Open
,0.274716975,Open
,0.274492952,Open
,0.283702865,Open
,0.310805643,Open
,0.315093192,Open
,0.310889496,Open
,0.294604199,Open
,0.310760495,Open
,0.310817242,Open
,0.297270154,Open
,0.294477559,Open
,0.295426549,Open
,0.310760495,Open
,0.302875378,Open
,0.303444802,Open
,0.326145441,Open
,0.33584329,Open
,0.341997709,Open
,0.337738437,Open
,0.331314983,Open
,0.336069251,Open
,0.335791672,Open
,0.330875049,Open
,0.328945028,Open
,0.342554233,Open
,0.317845895,Open
,0.337464277,Open
,0.344008621,Open
,0.325323966,Open
,0.339791692,Open
,0.330888986,Open
,0.329281437,Open
,0.335791672,Open
,0.337384227,Open
,0.32220238,Open
,0.327393802,Open
,0.340621695,Open
,0.333584073,Open
,0.317845895,Open
,0.326283705,Open
,0.31555578,Open
,0.331589143,Open
,0.340032021,Open
,0.336208915,Open
,0.336973136,Open
,0.325929495,Open
,0.333891595,Open
,0.325578155,Open
,0.32538192,Open
,0.338800727,Open
,0.33610564,Open
,0.341369511,Open
,0.33099338,Open
,0.347266562,Open
,0.347266562,Open
,0.339043621,Open
,0.350728894,Open
,0.335233503,Open
,0.340953486,Open
,0.335998474,Open
,0.341206807,Open
,0.342408703,Open
,0.3293779,Open
,0.336499341,Open
,0.334635268,Open
,0.32787054,Open
,0.32751633,Open
,0.325178886,Open
,0.334015792,Open
,0.334015792,Open
,0.317012003,Open
,0.32659284,Open
,0.332553141,Open
,0.326159145,Open
,0.326159145,Open
,0.341206807,Open
,0.341206807,Open
,0.320726681,Open
,0.347116977,Open
,0.335962028,Open
,0.30808755,Open
,0.321489501,Open
,0.331349135,Open
,0.335962028,Open
,0.330124076,Open
,0.30011326,Open
,0.308236749,Open
,0.310925948,Open
,0.312517514,Open
,0.317012003,Open
,0.323104943,Open
,0.30010945,Open
,0.304781977,Open
,0.317401657,Open
,0.346279906,Open
,0.359423587,Open
,0.350310039,Open
,0.374237832,Open
,0.371872416,Open
,0.371872416,Open
,0.365975759,Open
,0.37427215,Open
,0.366611396,Open
,0.381772735,Open
,0.359663671,Open
,0.368710054,Open
,0.366257704,Open
,0.349398567,Open
,0.349452186,Open
,0.371161961,Open
,0.378616439,Open
,0.386714611,Open
,0.386554626,Open
,0.371855864,Open
,0.370715293,Open
,0.378828979,Open
,0.343682744,Open
,0.363130798,Open
,0.371861768,Open
,0.339397831,Open
,0.102491752,Blink
,0.034032372,Blink
,0.065846209,Blink
,0.040030832,Open
,0.181514497,Open
,0.179994084,Open
,0.215725395,Open
,0.246870702,Open
,0.247826828,Open
,0.25843217,Open
,0.258933987,Open
,0.261318414,Open
,0.269320942,Open
,0.277368726,Open
,0.273542729,Open
,0.262013291,Open
,0.286102725,Open
,0.278110249,Open
,0.269320942,Open
,0.274909862,Open
,0.251094933,Open
,0.261912299,Open
,0.24614014,Open
,0.250923136,Open
,0.270117774,Open
,0.258230769,Open
,0.255378306,Open
,0.254892154,Open
,0.245913079,Open
,0.251152616,Open
,0.246717576,Open
,0.266510453,Open
,0.266528916,Open
,0.261819451,Open
,0.253270629,Open
,0.269867236,Open
,0.247355395,Open
,0.255191791,Open
,0.258716857,Open
,0.254705639,Open
,0.254705639,Open
,0.270117774,Open
,0.269616737,Open
,0.274424421,Open
,0.274128991,Open
,0.254705639,Open
,0.255176905,Open
,0.250667175,Open
,0.249695582,Open
,0.254022165,Open
,0.258396924,Open
,0.311464406,Open
,0.32024423,Open
,0.327534549,Open
,0.336021505,Open
,0.30666577,Open
,0.320862435,Open
,0.324845908,Open
,0.321796346,Open
,0.331315238,Open
,0.349341347,Open
,0.34070573,Open
,0.331624396,Open
,0.338084987,Open
,0.326722523,Open
,0.323354554,Open
,0.323000058,Open
,0.325188692,Open
,0.329945061,Open
,0.330419283,Open
,0.343436209,Open
,0.337059597,Open
,0.344727975,Open
,0.370503929,Open
,0.376536743,Open
,0.384587189,Open
,0.372301924,Open
,0.370002907,Open
,0.362166076,Open
,0.367394463,Open
,0.36156534,Open
,0.37858506,Open
,0.365763553,Open
,0.37659457,Open
,0.365763553,Open
,0.366956988,Open
,0.386437163,Open
,0.370432764,Open
,0.365975759,Open
,0.368710054,Open
,0.374239786,Open
,0.372301924,Open
,0.380398663,Open
,0.370977801,Open
,0.388194323,Open
,0.375530278,Open
,0.358230152,Open
,0.367505301,Open
,0.374694403,Open
,0.360862119,Open
,0.366257704,Open
,0.366956988,Open
,0.366642455,Open
,0.366956988,Open
,0.366956988,Open
,0.380422877,Open
,0.361980463,Open
,0.36544902,Open
,0.364140346,Open
,0.33320247,Open
,0.323815708,Open
,0.327235089,Open
,0.327637102,Open
,0.317474252,Open
,0.322278619,Open
,0.320862435,Open
,0.323892136,Open
,0.309057861,Open
,0.323502483,Open
,0.323502483,Open
,0.308561162,Open
,0.2969344,Open
,0.31541989,Open
,0.309057861,Open
,0.310242903,Open
,0.310242903,Open
,0.314670375,Open
,0.31189877,Open
,0.309057861,Open
,0.302172874,Open
,0.30760739,Open
,0.304803872,Open
,0.309057861,Open
,0.306104032,Open
,0.302985048,Open
,0.302912622,Open
,0.301497063,Open
,0.319093565,Open
,0.325895032,Open
,0.319093565,Open
,0.31759103,Open
,0.30760739,Open
,0.314555656,Open
,0.317325228,Open
,0.317769467,Open
,0.324398534,Open
,0.324858697,Open
,0.344229797,Open
,0.33311437,Open
,0.33311437,Open
,0.341324541,Open
,0.33797712,Open
,0.349971305,Open
,0.343155147,Open
,0.324958011,Open
,0.348075046,Open
,0.346867345,Open
,0.344000073,Open
,0.363868292,Open
,0.35583713,Open
,0.367080827,Open
,0.346676586,Open
,0.343746889,Open
,0.348743766,Open
,0.194335257,Blink
,0.045084671,Blink
,0.046105976,Blink
,0.014555595,Open
,0.033789018,Open
,0.058929982,Open
,0.023641416,Open
,0.065488522,Open
,0.052334767,Open
,0.062199223,Open
,0.037734908,Open
,0.052057957,Open
,0.061409045,Open
,0.040030832,Open
,0.05242659,Open
,0.134327251,Open
,0.206778302,Open
,0.239290445,Open
,0.251531121,Open
,0.258040247,Open
,0.274500372,Open
,0.266283653,Open
,0.269488389,Open
,0.277015662,Open
,0.29046127,Open
,0.265330875,Open
,0.286433143,Open
,0.286433143,Open
,0.274410152,Open
,0.266152209,Open
,0.278392468,Open
,0.277869763,Open
,0.278747976,Open
,0.270216097,Open
,0.274932759,Open
,0.313139057,Open
,0.311998182,Open
,0.31171007,Open
,0.304360256,Open
,0.324824503,Open
,0.318492755,Open
,0.310925948,Open
,0.319707642,Open
,0.325098663,Open
,0.311703052,Open
,0.311993288,Open
,0.314377121,Open
,0.308981623,Open
,0.301245361,Open
,0.333314257,Open
,0.334503567,Open
,0.312786663,Open
,0.327985608,Open
,0.333840588,Open
,0.318084362,Open
,0.305592053,Open
,0.306568433,Open
,0.310997642,Open
,0.306162398,Open
,0.322363228,Open
,0.330160514,Open
,0.324828152,Open
,0.317474252,Open
,0.318698116,Open
,0.324205171,Open
,0.33728581,Open
,0.323426245,Open
,0.313987658,Open
,0.325171167,Open
,0.333269474,Open
,0.325424206,Open
,0.316990583,Open
,0.330160514,Open
,0.319075788,Open
,0.322591844,Open
,0.33541003,Open
,0.325046533,Open
,0.327290821,Open
,0.294533061,Open
,0.059861633,Blink
,0.014326572,Blink
,0.021055697,Blink
,0.028291223,Open
,0.021066096,Open
,0.038552368,Open
,0.007808688,Open
,0.021700436,Open
,0.034356127,Open
,0.03981387,Open
,0.057426975,Open
,0.036563145,Open
,0.032465887,Open
,0.070483351,Open
,0.183780032,Open
,0.177483141,Open
,0.205266575,Open
,0.229931491,Open
,0.234296926,Open
,0.258974093,Open
,0.251866003,Open
,0.258196838,Open
,0.251660523,Open
,0.297053797,Open
,0.319203308,Open
,0.33746661,Open
,0.33746661,Open
,0.338684506,Open
,0.346867345,Open
,0.328253687,Open
,0.343657059,Open
,0.348321871,Open
,0.343021198,Open
,0.341324104,Open
,0.349398567,Open
,0.345074724,Open
,0.360226355,Open
,0.320809784,Open
,0.316935765,Open
,0.32556854,Open
,0.309997892,Open
,0.320431939,Open
,0.312786663,Open
,0.313975973,Open
,0.300417062,Open
,0.296303734,Open
,0.290045863,Open
,0.30072007,Open
,0.285253618,Open
,0.292370705,Open
,0.284636752,Open
,0.284483352,Open
,0.300783794,Open
,0.297268444,Open
,0.285020942,Open
,0.292370705,Open
,0.304803872,Open
,0.29723159,Open
,0.289248799,Open
,0.289248799,Open
,0.285020942,Open
,0.302359769,Open
,0.286537719,Open
,0.289692687,Open
,0.301997389,Open
,0.297268444,Open
,0.305251235,Open
,0.294047435,Open
,0.305415633,Open
,0.297169341,Open
,0.29806587,Open
,0.305845931,Open
,0.301619716,Open
,0.297712616,Open
,0.291185991,Open
,0.278240164,Open
,0.307728077,Open
,0.286231837,Open
,0.307290571,Open
,0.302797274,Open
,0.310373032,Open
,0.302737614,Open
,0.293983238,Open
,0.28248942,Open
,0.290629404,Open
,0.299047908,Open
,0.309603638,Open
,0.306444307,Open
,0.293812947,Open
,0.301625447,Open
,0.295942896,Open
,0.283011542,Open
,0.291031627,Open
,0.282436099,Open
,0.30118087,Open
,0.310005026,Open
,0.304423062,Open
,0.282158668,Open
,0.281606923,Open
,0.286364318,Open
,0.27758402,Open
,0.28887937,Open
,0.301746799,Open
,0.27796155,Open
,0.27758402,Open
,0.27453946,Open
,0.286952451,Open
,0.286952451,Open
,0.282612216,Open
,0.277236314,Open
,0.277087137,Open
,0.277830132,Open
,0.281739083,Open
,0.281739083,Open
,0.282115217,Open
,0.288314097,Open
,0.281739083,Open
,0.294425107,Open
,0.2942026,Open
,0.285911415,Open
,0.308040086,Open
,0.299903189,Open
,0.294466826,Open
,0.289248799,Open
,0.297535915,Open
,0.305181544,Open
,0.309997892,Open
,0.294466826,Open
,0.304803872,Open
,0.304803872,Open
,0.293538567,Open
,0.29723159,Open
,0.294113477,Open
,0.285387516,Open
,0.304803872,Open
,0.29723159,Open
,0.28123194,Open
,0.297675478,Open
,0.289248109,Open
,0.302253866,Open
,0.273202055,Open
,0.299908919,Open
,0.296890599,Open
,0.31024368,Open
,0.311589152,Open
,0.302185392,Open
,0.307247528,Open
,0.306591297,Open
,0.297297632,Open
,0.297297632,Open
,0.301828082,Open
,0.309207886,Open
,0.317190677,Open
,0.322916667,Open
,0.314256807,Open
,0.31510788,Open
,0.295335373,Open
,0.295335373,Open
,0.299045375,Open
,0.310005026,Open
,0.30729538,Open
,0.319733493,Open
,0.320148203,Open
,0.294342509,Open
,0.306857875,Open
,0.30976783,Open
,0.310394679,Open
,0.301351161,Open
,0.297435368,Open
,0.294415935,Open
,0.294380026,Open
,0.297293032,Open
,0.303417745,Open
,0.2942026,Open
,0.28596281,Open
,0.302359769,Open
,0.302359769,Open
,0.301125946,Open
,0.307290571,Open
,0.295203596,Open
,0.298611583,Open
,0.298152331,Open
,0.314594137,Open
,0.302969033,Open
,0.301607828,Open
,0.296746716,Open
,0.314670375,Open
,0.30206708,Open
,0.301619716,Open
,0.29682108,Open
,0.300417062,Open
,0.300407498,Open
,0.288601084,Open
,0.304781191,Open
,0.299908919,Open
,0.300353496,Open
,0.284636752,Open
,0.297198753,Open
,0.297576425,Open
,0.293654225,Open
,0.289223613,Open
,0.305559216,Open
,0.310621353,Open
,0.295247911,Open
,0.310387545,Open
,0.315341411,Open
,0.306347845,Open
,0.297131847,Open
,0.311674577,Open
,0.304631166,Open
,0.297198753,Open
,0.306238827,Open
,0.302228435,Open
,0.301549209,Open
,0.289314841,Open
,0.293291219,Open
,0.309608238,Open
,0.306278056,Open
,0.309608238,Open
,0.292116802,Open
,0.301635014,Open
,0.297079361,Open
,0.2942026,Open
,0.306737308,Open
,0.307247528,Open
,0.291231779,Open
,0.307607397,Open
,0.322837258,Open
,0.309837301,Open
,0.301678057,Open
,0.299478071,Open
,0.301938672,Open
,0.301172935,Open
,0.298539157,Open
,0.082968101,Blink
,0.049734006,Blink
